31	16523
86	85042
1	42
40	34200
23	5750
76	18316
1	42
89	85618
39	24609
37	12246
37	18167
88	18216
92	41447
99	54054
72	72216
98	83594
22	20853
40	43160
56	32327
63	22408
54	9990
79	76235
35	25270
64	43449
79	29783
95	28975
96	87582
59	25272
25	10725
113	22329
1	42
39	35373
1	42
21	23289
22	14872
87	66642
20	8100
82	61910
2	84
55	61160
73	11461
97	68094
76	31540
34	15300
91	24206
97	100783
2	84
87	55293
55	60500
91	27846
62	43718
3	2502
27	22518
67	66571
61	13662
82	78638
46	29578
100	38000
1	42
82	36408
60	33840
53	25599
187	143955
1	42
83	29216
25	22554
117	79087
42	9450
40	25000
66	19602
54	52380
2	84
59	11446
77	31108
88	54472
61	50691
57	58539
95	84830
66	20262
87	70476
53	35139
87	14094
27	27891
100	109600
84	36396
68	47940
86	74648
53	36962
36	38556
54	58536
1	42
62	32736
90	92070
5	5115
88	61424
43	12599
72	38664
1	42
74	16058
1	42
99	26037
54	33048
38	17860
31	28242
82	65026
53	21253
88	44238
88	66264
96	81742
42	44604
89	17088
54	50004
53	26553
30	27210
30	7588
74	23902
36	9144
100	30600
99	85239
41	9002
27	28782
84	50008
33	36597
95	32870
87	45880
78	45240
141	134926
59	27376
1	42
66	24948
51	14739
184	112791
1	42
27	18279
80	17580
86	80238
63	20160
75	38625
65	64870
59	52300
1	42
68	18020
46	37398
67	60434
1	42
95	59185
96	50016
77	20410
52	8304
77	61635
48	43728
90	84780
1	42
99	105039
94	14758
65	68970
74	14504
70	45168
75	11775
99	77616
83	49800
45	11262
72	76438
88	85184
81	29727
46	34444
33	25542
29	15225
75	34350
56	13572
87	67354
30	32010
81	38394
20	2860
1	42
20	20940
75	75375
1	42
52	33592
53	7998
63	12411
100	53100
109	58571
1	42
97	18721
1	42
180	133181
1	42
57	51072
30	9510
92	95772
95	43320
82	10815
26	5356
92	17059
182	92895
1	42
29	11078
33	11220
89	73247
1	42
92	17756
1	42
170	130923
25	8175
93	92349
45	20430
68	50116
89	46814
2	84
63	50967
58	34568
86	27864
68	67272
46	45954
1	42
73	20002
1	42
125	90395
63	65457
62	10912
24	18624
1	42
23	9085
85	16745
1	42
71	27406
83	51543
56	26387
131	129800
85	50320
25	14466
1	42
28	7420
91	15652
97	84875
56	21672
89	97455
59	43860
46	41584
103	60998
59	27967
1	42
54	25650
87	55426
58	52954
22	10120
67	48948
108	73548
1	42
36	11160
28	26259
60	40320
51	35088
82	86264
90	64002
2	84
44	10516
97	44504
73	79935
83	45224
42	29736
132	87758
27	19992
57	13965
116	81657
55	31900
84	45780
3	1132
29	15341
58	47295
94	59511
81	79704
83	35220
1	42
39	8307
52	11648
37	11914
73	72197
77	66998
96	38016
60	11842
83	78020
65	16770
54	16313
57	18069
43	37539
1	42
85	31620
1	42
86	87978
89	96209
77	16324
33	33792
91	86359
98	64062
89	19135
74	29242
77	21252
57	52839
79	28677
1	42
50	16200
67	31088
64	57624
25	19800
25	22775
28	12432
91	61872
86	39302
55	61270
1	42
73	41537
29	13572
66	68838
65	65898
79	81212
99	25443
43	42054
51	6542
91	71981
61	33367
67	63336
84	93576
60	10140
77	78155
74	69246
38	9310
1	42
68	63852
71	47428
35	11865
20	12420
157	61923
1	42
55	10230
26	16167
20	5860
12	3516
64	28672
85	57290
48	47280
43	41412
48	33696
31	18252
74	63788
21	20182
5	5035
24	11784
38	18658
120	35034
2	84
91	62881
31	29574
89	47971
1	42
55	10837
31	27838
34	9282
23	24380
1	42
62	9114
26	17082
68	47736
86	94562
62	46748
23	13132
32	23968
44	8404
55	10356
61	19886
42	24696
131	69283
1	42
35	7245
1	42
82	74948
75	53025
21	5691
62	11632
30	9989
94	51042
47	16168
73	51976
38	28791
40	21040
44	36036
1	42
25	21475
73	28338
27	7398
30	20340
82	20746
43	32680
33	12738
79	10338
38	37658
158	131772
1	42
34	30192
46	11472
79	81607
88	66264
88	79728
86	81270
98	71337
83	70633
1	42
77	60907
72	32400
22	21098
98	36358
43	32172
69	26289
77	69685
1	42
90	70470
35	14420
85	40026
52	13468
41	44239
80	82080
94	53486
46	26496
150	33168
1	42
69	12903
56	11424
29	10875
65	32435
68	57260
90	75150
67	65178
1	42
64	11520
43	18705
75	34875
78	65338
84	33432
28	6020
32	9248
30	5820
31	24386
63	23436
57	19095
156	57257
57	41781
68	18199
86	66736
87	22660
34	9316
38	34618
1	42
69	56442
60	62340
86	43430
23	14122
1	42
94	21996
44	8814
2	408
24	24528
26	20020
73	72051
74	46176
96	47067
74	48952
87	50547
74	14652
35	37975
70	39648
32	9536
61	48556
21	10269
24	16303
78	81276
49	35658
62	46996
59	39412
57	51300
65	37570
72	67066
70	42753
71	44020
129	84579
80	21440
98	100548
59	39888
38	19456
68	47872
55	17930
1	42
97	48015
69	21735
77	18662
21	21126
96	64128
79	73206
36	22127
50	54300
56	23912
27	19230
77	15850
49	7595
66	62832
44	37495
95	70015
61	39642
25	27250
68	47328
90	93581
77	66238
21	14112
31	7657
81	47547
83	44706
66	15378
65	46995
86	45494
1	42
74	72742
49	16410
68	32776
40	28480
1	42
80	75680
37	31254
42	29358
1	42
90	80730
83	60341
50	36743
89	46814
8	3724
25	26500
166	78278
36	20272
76	70767
84	46452
57	12027
80	38400
24	5616
67	17085
62	13401
55	59785
101	79642
200	58400
59	35931
95	88160
1	42
59	53218
45	25342
80	23840
6	6072
18	18216
55	16555
30	12180
1	42
41	30463
22	4576
65	13354
12	6648
72	39888
33	5247
59	9145
29	21518
11	11374
55	56870
120	64200
1	42
38	7068
33	8514
24	23328
113	49290
76	71516
29	9599
51	16881
30	30000
54	53042
37	15096
59	36934
59	51806
28	18256
72	49176
13	9412
119	87262
57	50217
21	11907
56	46760
47	6068
62	66588
22	22330
113	92440
110	93082
62	33836
80	60080
68	71604
35	14560
34	22950
99	40392
61	8296
81	63962
84	47376
52	47476
87	20619
35	27160
66	12197
96	46848
113	73878
35	5250
87	20358
93	37479
68	59024
97	45881
75	10650
76	77672
49	53361
95	29165
92	22337
68	68408
83	89422
89	87932
44	32249
80	70036
51	32538
35	8225
78	63570
96	93108
80	38960
96	37440
50	46250
26	9775
33	29706
23	25185
91	48685
57	20331
11	10725
41	32308
53	56233
53	28486
22	17424
30	8130
37	31182
36	30317
96	45120
93	26226
73	15695
61	34770
76	67184
84	53760
20	13360
103	71337
35	12894
57	36138
121	41877
67	57594
20	13520
37	5846
95	63935
88	93808
32	19284
32	27968
70	44590
94	103776
21	15002
99	25344
23	17434
91	38038
36	7462
116	22940
53	44043
57	37506
89	95230
93	15624
25	24975
40	10280
39	9186
92	32936
93	100998
56	16800
54	59508
44	13948
40	16480
60	37620
32	21866
51	28742
43	36077
87	49590
74	73038
45	38925
69	65254
44	32384
65	15730
83	57934
93	48174
25	6666
41	22673
63	59598
23	13432
86	35062
95	93102
52	9984
44	37004
99	27918
132	34037
41	11979
81	40095
75	50850
103	46911
85	39270
22	17160
74	17390
88	65794
66	26664
74	48100
87	86529
62	64232
110	115728
54	22464
153	101091
59	32214
98	27440
72	33912
64	62848
69	35259
33	27588
70	17016
79	38631
65	70200
96	56544
26	20267
77	32186
42	13104
120	51271
168	127674
62	42222
43	44032
57	57778
21	12482
51	21267
160	106175
95	58886
38	33516
101	84942
17	3757
21	6426
61	12078
59	36698
103	40201
32	30618
65	35750
28	10528
67	34036
77	69354
22	20262
41	36882
53	18815
73	45479
27	23702
48	41520
138	46535
54	39348
117	78422
112	35853
12	8919
85	45135
47	34921
92	69184
42	31284
32	26848
29	10643
29	22504
63	53676
100	100230
71	21300
36	28260
69	71208
28	25704
42	11676
75	34350
28	11895
78	46566
46	35817
34	16252
71	64255
80	13600
85	38590
54	13398
95	41241
75	20025
99	33066
87	26883
71	28045
83	22825
78	39858
30	26790
47	33530
48	51168
21	16212
66	28776
71	53032
42	15264
64	52544
82	47806
94	62510
71	26852
91	52780
37	21571
84	22932
82	66948
58	13688
48	26688
33	16269
96	58119
28	26097
48	12450
58	23316
78	39266
20	3060
93	51894
77	41118
42	43008
53	49754
25	16625
79	81449
22	20702
67	14003
42	13020
76	44442
98	51352
63	13744
44	47432
69	12144
81	61664
83	34777
90	86400
51	49572
25	6450
96	66144
107	44660
89	68886
63	47348
94	51230
33	17127
91	63973
64	67200
60	20280
42	12054
102	20314
104	24379
33	12362
53	41181
62	18166
98	97118
73	19345
15	3752
87	91785
58	28485
33	26235
69	73899
39	20085
20	9540
33	26730
58	33275
61	30134
47	30144
104	70421
98	94374
98	22643
33	15180
142	122073
110	61864
65	37674
38	28424
56	52976
79	53394
29	21402
28	16744
32	24288
63	29505
29	24766
65	32175
82	23288
84	66027
78	57096
62	9009
71	26838
47	44180
96	64992
33	35178
29	28742
60	10603
78	49842
91	18200
36	28980
66	16500
101	77742
39	22854
49	48330
79	40211
42	25788
55	41622
86	36464
67	60099
81	12798
96	13627
42	24570
96	19422
41	42230
80	25760
89	81791
31	21607
39	36894
31	11191
93	55986
95	27075
67	48117
53	36358
20	7220
156	103395
84	75432
21	6489
23	24334
71	40754
51	27183
64	54208
31	11532
96	51840
97	56745
35	16221
154	124816
23	18239
63	45675
31	4932
63	27405
45	47340
71	55025
24	21216
99	68013
41	21002
81	69012
27	28755
26	28756
94	78396
32	9869
66	50952
54	38016
81	82782
87	75951
32	29027
42	15456
99	82376
96	85887
42	32473
173	78252
100	109800
24	16440
66	24090
86	77228
87	38628
97	96224
75	63975
145	65478
94	78020
91	71617
35	10815
52	37284
83	76670
23	8732
122	47742
77	78463
29	26651
139	117301
34	6086
90	42482
97	32301
48	32112
63	30050
53	24115
66	9768
27	21708
35	19075
90	57892
80	59040
26	24692
72	63720
75	67350
63	17262
51	51153
58	31030
45	5850
72	51048
70	74970
36	26856
37	32116
25	10925
22	21744
22	12892
98	73010
76	56696
62	27776
44	20636
28	22904
28	12219
58	55854
67	43206
55	16559
32	17632
53	57770
86	13760
55	36520
72	37656
56	18357
65	61866
59	12803
80	18720
71	41109
71	72420
95	48165
41	19065
34	10608
39	25740
112	86168
49	39641
27	17388
63	62874
43	5762
179	165652
99	65736
74	33075
57	37303
82	40836
95	70775
53	53954
101	98042
34	31293
32	9856
95	99180
86	83936
84	38304
36	8568
43	34013
74	62076
86	87118
63	25578
150	90765
93	75051
42	13398
93	97278
39	7669
92	100280
22	23606
77	83083
69	18906
100	80826
87	71070
58	28360
98	92708
96	97440
91	51792
78	62339
78	23478
111	88196
36	7416
28	5768
42	26880
49	49931
89	59185
31	34162
25	5750
29	4158
44	32428
48	7872
22	3058
35	14662
22	12650
55	27940
66	69960
81	86994
59	35046
47	47470
74	66107
111	87558
106	75722
42	27720
79	53009
27	5892
29	26332
90	38430
59	8968
35	31896
134	85584
76	19152
69	74727
92	45542
28	12208
77	27874
80	45280
72	56320
66	38478
82	78474
40	30560
77	83262
88	60544
84	47796
32	24576
96	73056
78	63336
41	23452
35	17115
85	68042
43	38010
98	86828
48	24720
24	25488
29	14529
87	74907
47	39694
72	62712
197	110715
93	41757
67	36515
45	48926
91	55874
86	77142
170	111040
76	18934
93	43431
27	20655
100	49400
32	32256
32	21408
65	29640
54	32994
73	11607
42	33054
172	89053
42	34650
23	12765
24	19368
100	48300
80	17200
91	76622
62	40238
80	78162
72	74520
76	33288
53	32542
68	70924
69	55476
95	99560
167	70964
86	84710
87	66642
34	6936
47	47611
41	9963
39	39975
151	45760
94	84393
134	58471
46	27094
67	40170
96	97056
94	92684
57	57684
47	44791
48	37112
39	20670
41	13571
24	11352
135	117949
20	17440
12	3960
17	5610
80	34960
101	97896
160	155048
20	5160
94	82548
56	39312
77	53130
22	14532
83	55585
32	16534
82	50430
53	30369
35	35140
90	13680
62	61132
37	36482
65	36010
50	16164
36	36144
33	16467
73	46282
91	40313
23	13461
74	14356
27	27054
31	31062
68	11696
86	29584
92	65596
99	97119
76	39267
75	29494
89	76807
